section	link	raw	into_opencode	resolved	raw_keep_compat	raw_no_compat	dangling	origin	class
pi	.pi/extensions/completion-evidence.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/dispatch-audit.ts	../../.opencode/hooks/dispatch/pi/dispatch-audit.ts	yes	.opencode/hooks/dispatch/pi/dispatch-audit.ts	../../.opencode/hooks/dispatch/pi/dispatch-audit.ts	../../.skilled/hooks/dispatch/pi/dispatch-audit.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/dispatch-preflight-lint.ts	../../.opencode/hooks/dispatch/pi/dispatch-preflight-lint.ts	yes	.opencode/hooks/dispatch/pi/dispatch-preflight-lint.ts	../../.opencode/hooks/dispatch/pi/dispatch-preflight-lint.ts	../../.skilled/hooks/dispatch/pi/dispatch-preflight-lint.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/git-preflight-advisory.ts	../../.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	yes	.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	../../.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	../../.skilled/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/goal-context.ts	../../.opencode/hooks/goal/pi/goal-context.ts	yes	.opencode/hooks/goal/pi/goal-context.ts	../../.opencode/hooks/goal/pi/goal-context.ts	../../.skilled/hooks/goal/pi/goal-context.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/lib/claude-hook-adapter.ts	../../../.opencode/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	../../../.opencode/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	../../../.skilled/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/mcp-route-guard.ts	../../.opencode/hooks/mcp-route-guard/pi/mcp-route-guard.ts	yes	.opencode/hooks/mcp-route-guard/pi/mcp-route-guard.ts	../../.opencode/hooks/mcp-route-guard/pi/mcp-route-guard.ts	../../.skilled/hooks/mcp-route-guard/pi/mcp-route-guard.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/post-edit-quality.ts	../../.opencode/hooks/post-edit-quality/pi/post-edit-quality.ts	yes	.opencode/hooks/post-edit-quality/pi/post-edit-quality.ts	../../.opencode/hooks/post-edit-quality/pi/post-edit-quality.ts	../../.skilled/hooks/post-edit-quality/pi/post-edit-quality.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/prompt-advisor.ts	../../.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	yes	.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	../../.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	../../.skilled/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/session-compact-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/session-start-advisories.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/session-start-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/session-stop-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/sk-vision.ts	../../.opencode/skills/sk-vision/hooks/pi/sk-vision.ts	yes	.opencode/skills/sk-vision/hooks/pi/sk-vision.ts	../../.opencode/skills/sk-vision/hooks/pi/sk-vision.ts	../../.skilled/skills/sk-vision/hooks/pi/sk-vision.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/spec-gate-classify.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/spec-gate-enforce.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/extensions/task-dispatch-guard.ts	../../.opencode/hooks/task-dispatch/pi/task-dispatch-guard.ts	yes	.opencode/hooks/task-dispatch/pi/task-dispatch-guard.ts	../../.opencode/hooks/task-dispatch/pi/task-dispatch-guard.ts	../../.skilled/hooks/task-dispatch/pi/task-dispatch-guard.ts	no	hand-made browsability symlink (documented .pi/extensions/README.md L19-L32; verified by sync-hook-registrations.cjs L192-205 but not created by it)	mechanical
pi	.pi/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	yes	.opencode/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	../.skilled/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	no	hand-made whole-directory link (documented .pi/SYNC.md surface table; no generator found)	mechanical
pi	.pi/skills	../.opencode/skills	yes	.opencode/skills	../.opencode/skills	../.skilled/skills	no	hand-made whole-directory link (documented .pi/SYNC.md surface table; no generator found)	mechanical
root-level	CLAUDE.md	AGENTS.md	no	AGENTS.md	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	hand-made root link (root AGENTS.md is canonical)	none
specs	specs/sk-design/011-sk-design-styles-utilization/003-global-modes-utilization/research/lineages/sol/.reducer-spec/research	..	no	specs/sk-design/011-sk-design-styles-utilization/003-global-modes-utilization/research/lineages/sol	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/accessibility	../../.agents/skills/accessibility	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/accessibility	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/animation-vocabulary	../../.agents/skills/animation-vocabulary	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/animation-vocabulary	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/composition-patterns	../../.agents/skills/composition-patterns	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/composition-patterns	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/copywriting	../../.agents/skills/copywriting	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/copywriting	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/emil-design-eng	../../.agents/skills/emil-design-eng	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/emil-design-eng	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/frontend-design	../../.agents/skills/frontend-design	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/frontend-design	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/hallmark	../../.agents/skills/hallmark	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/hallmark	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/improve	../../.agents/skills/improve	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/improve	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/nodejs-backend-patterns	../../.agents/skills/nodejs-backend-patterns	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/nodejs-backend-patterns	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/nodejs-best-practices	../../.agents/skills/nodejs-best-practices	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/nodejs-best-practices	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/react-best-practices	../../.agents/skills/react-best-practices	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/react-best-practices	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/review-animations	../../.agents/skills/review-animations	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/review-animations	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/seo	../../.agents/skills/seo	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/seo	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/seo-audit	../../.agents/skills/seo-audit	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/seo-audit	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/setup-matt-pocock-skills	../../.agents/skills/setup-matt-pocock-skills	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/setup-matt-pocock-skills	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/shadcn	../../.agents/skills/shadcn	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/shadcn	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/tailwind-css-patterns	../../.agents/skills/tailwind-css-patterns	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/tailwind-css-patterns	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/tailwind-v4-shadcn	../../.agents/skills/tailwind-v4-shadcn	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/tailwind-v4-shadcn	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/typescript-advanced-types	../../.agents/skills/typescript-advanced-types	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/typescript-advanced-types	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/zod	../../.agents/skills/zod	no	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.agents/skills/zod	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/sk-git/028-crawlable-commit-history/007-git-workflow-run-failures/research/lineages/deepseek/scratch/it1-worktree-global-hooks/global-hooks/pre-commit	/Users/michelkerkmeester/worktrees/public/048-crawlable-commit-history/specs/sk-git/028-crawlable-commit-history/007-git-workflow-run-failures/research/lineages/deepseek/scratch/it1-worktree-global-hooks/installer-repo/.opencode/scripts/git-hooks/pre-commit	no	/Users/michelkerkmeester/worktrees/public/048-crawlable-commit-history/specs/sk-git/028-crawlable-commit-history/007-git-workflow-run-failures/research/lineages/deepseek/scratch/it1-worktree-global-hooks/installer-repo/.opencode/scripts/git-hooks/pre-commit	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	yes	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-deep-loop/036-deep-loop-innovation/changelog.md	changelog/changelog-036-root.md	no	specs/system-deep-loop/036-deep-loop-innovation/changelog/changelog-036-root.md	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-speckit/033-system-speckit-v4/038-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/ws/specs/t/002-escape	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/outside	no	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/outside	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	yes	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-speckit/033-system-speckit-v4/038-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/ws/specs/t/003-file	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/outside/goal.md	no	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/outside/goal.md	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	yes	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-speckit/033-system-speckit-v4/038-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/ws-alias	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/ws	no	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/ws	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	yes	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-speckit/z_archive/022-hybrid-rag-fusion/feature_catalog	../../../../.opencode/skills/system-spec-kit/feature-catalog	yes	.opencode/skills/system-spec-kit/feature-catalog	../../../../.opencode/skills/system-spec-kit/feature-catalog	../../../../.skilled/skills/system-spec-kit/feature-catalog	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-speckit/z_archive/022-hybrid-rag-fusion/manual_testing_playbook	../../../../.opencode/skills/system-spec-kit/manual-testing-playbook	yes	.opencode/skills/system-spec-kit/manual-testing-playbook	../../../../.opencode/skills/system-spec-kit/manual-testing-playbook	../../../../.skilled/skills/system-spec-kit/manual-testing-playbook	no	historical run artifact inside specs/ (frozen record)	freeze
specs	specs/system-speckit/z_archive/022-hybrid-rag-fusion/system-spec-kit	../../../../.opencode/skills/system-spec-kit	yes	.opencode/skills/system-spec-kit	../../../../.opencode/skills/system-spec-kit	../../../../.skilled/skills/system-spec-kit	no	historical run artifact inside specs/ (frozen record)	freeze
